gene_callers_id	source	accession	function	e_value
2816	NCBI_PGAP	WP_014950555.1	DUF1428 domain-containing protein	0
2818	NCBI_PGAP	WP_014950557.1	RNA polymerase sigma factor	0
2820	NCBI_PGAP	WP_014950559.1	tyrosine--tRNA ligase	0
2821	NCBI_PGAP	WP_014950560.1	peptidoglycan DD-metalloendopeptidase family protein	0
2822	NCBI_PGAP	WP_014950561.1	anhydro-N-acetylmuramic acid kinase	0
2823	NCBI_PGAP	WP_014950562.1	sodium:proton antiporter	0
2824	NCBI_PGAP	WP_014950563.1	L-fucose:H+ symporter permease (fucP)	0
2825	NCBI_PGAP	WP_014977269.1	carbohydrate porin	0
2826	NCBI_PGAP	WP_014950565.1	alkene reductase	0
2827	NCBI_PGAP	WP_014950566.1	SRPBCC domain-containing protein	0
2828	NCBI_PGAP	WP_014950567.1	PLP-dependent transferase	0
2829	NCBI_PGAP	WP_014950568.1	D-2-hydroxyacid dehydrogenase	0
2830	NCBI_PGAP	WP_014950569.1	glutathione S-transferase family protein	0
2831	NCBI_PGAP	WP_014950570.1	iron-sulfur cluster insertion protein ErpA (erpA)	0
2832	NCBI_PGAP	WP_014950571.1	UDP-galactose-lipid carrier transferase MED92	0
2833	NCBI_PGAP	WP_014950572.1	cell division topological specificity factor MinE (minE)	0
2834	NCBI_PGAP	WP_014950573.1	septum site-determining protein MinD (minD)	0
2835	NCBI_PGAP	WP_014950574.1	septum site-determining protein MinC (minC)	0
2836	NCBI_PGAP	WP_014950575.1	class II fumarate hydratase	0
2838	NCBI_PGAP	WP_014950577.1	azurin (azu)	0
2839	NCBI_PGAP	WP_014950578.1	arsenic efflux protein	0
2841	NCBI_PGAP	WP_039235311.1	chloride channel protein	0
2842	NCBI_PGAP	WP_014950581.1	CopD family protein	0
2844	NCBI_PGAP	WP_014950583.1	UPF0149 family protein	0
2845	NCBI_PGAP	WP_014950584.1	Nramp family divalent metal transporter	0
2846	NCBI_PGAP	WP_014950585.1	PatB family C-S lyase	0
2847	NCBI_PGAP	WP_014950586.1	response regulator	0
2848	NCBI_PGAP	WP_014950587.1	translational GTPase TypA (typA)	0
2849	NCBI_PGAP	WP_014950588.1	glutamate--ammonia ligase (glnA)	0
2851	NCBI_PGAP	WP_014950590.1	nitrogen regulation protein NR(II) (glnL)	0
2852	NCBI_PGAP	WP_014950591.1	nitrogen regulation protein NR(I) (glnG)	0
2853	NCBI_PGAP	WP_014950592.1	HD domain-containing protein	0
2854	NCBI_PGAP	WP_014950593.1	1-acylglycerol-3-phosphate O-acyltransferase	0
2855	NCBI_PGAP	WP_014950594.1	ribonuclease E inhibitor RraB (rraB)	0
2856	NCBI_PGAP	WP_014950595.1	choice-of-anchor H family protein	0
2857	NCBI_PGAP	WP_014950596.1	diguanylate cyclase	0
2859	NCBI_PGAP	WP_014950598.1	SPFH domain-containing protein	0
2860	NCBI_PGAP	WP_014950599.1	extracellular solute-binding protein	0
2861	NCBI_PGAP	WP_014950600.1	hybrid sensor histidine kinase/response regulator	0
2862	NCBI_PGAP	WP_014950601.1	valine--tRNA ligase	0
2863	NCBI_PGAP	WP_012519633.1	DNA polymerase III subunit chi	0
2864	NCBI_PGAP	WP_014950602.1	leucyl aminopeptidase (pepA)	0
2865	NCBI_PGAP	WP_014950603.1	LPS export ABC transporter permease LptF (lptF)	0
2866	NCBI_PGAP	WP_014950604.1	LPS export ABC transporter permease LptG (lptG)	0
2867	NCBI_PGAP	WP_014950605.1	RDD family protein	0
2868	NCBI_PGAP	WP_014950606.1	TonB-dependent receptor	0
2869	NCBI_PGAP	WP_014950607.1	sigma-70 family RNA polymerase sigma factor	0
2870	NCBI_PGAP	WP_014950608.1	anti-sigma factor	0
2871	NCBI_PGAP	WP_014950609.1	DUF4331 domain-containing protein	0
2872	NCBI_PGAP	WP_014950610.1	cadherin-like domain-containing protein	0
2874	NCBI_PGAP	WP_041693550.1	HupE/UreJ family protein	0
2875	NCBI_PGAP	WP_014950613.1	McrC family protein	0
2876	NCBI_PGAP	WP_014950614.1	AAA family ATPase	0
2877	NCBI_PGAP	WP_014950615.1	NAD(P)H-dependent oxidoreductase	0
2878	NCBI_PGAP	WP_014950616.1	redoxin domain-containing protein	0
2880	NCBI_PGAP	WP_014950618.1	ATP-dependent helicase	0
2881	NCBI_PGAP	WP_014950619.1	lipase	0
2882	NCBI_PGAP	WP_014950620.1	ADP-ribosylglycohydrolase family protein	0
2883	NCBI_PGAP	WP_014950621.1	Gfo/Idh/MocA family oxidoreductase	0
2884	NCBI_PGAP	WP_014950622.1	PAS domain S-box protein	0
2885	NCBI_PGAP	WP_014950623.1	AI-2E family transporter	0
2886	NCBI_PGAP	WP_014950624.1	TonB-dependent siderophore receptor	0
2888	NCBI_PGAP	WP_014950626.1	PepSY domain-containing protein	0
2889	NCBI_PGAP	WP_014950627.1	c-type cytochrome	0
2891	NCBI_PGAP	WP_041693554.1	TonB-dependent receptor plug domain-containing protein	0
2892	NCBI_PGAP	WP_014950628.1	cadherin-like domain-containing protein	0
2894	NCBI_PGAP	WP_014950630.1	DUF1904 domain-containing protein	0
2895	NCBI_PGAP	WP_014950631.1	Dabb family protein	0
2897	NCBI_PGAP	WP_014950633.1	aquaporin	0
2898	NCBI_PGAP	WP_014950634.1	DMT family transporter	0
2900	NCBI_PGAP	WP_014950636.1	TonB-dependent receptor	0
2901	NCBI_PGAP	WP_014950637.1	TonB-dependent siderophore receptor	0
2902	NCBI_PGAP	WP_014950638.1	ester cyclase	0
2903	NCBI_PGAP	WP_014950639.1	TonB-dependent receptor	0
2904	NCBI_PGAP	WP_014950640.1	ester cyclase	0
2905	NCBI_PGAP	WP_014950641.1	sodium/solute symporter	0
2906	NCBI_PGAP	WP_014950642.1	nuclear transport factor 2 family protein	0
2907	NCBI_PGAP	WP_014950643.1	nuclear transport factor 2 family protein	0
2908	NCBI_PGAP	WP_014950645.1	xanthine dehydrogenase family protein molybdopterin-binding subunit	0
2909	NCBI_PGAP	WP_014950646.1	(2Fe-2S)-binding protein	0
2910	NCBI_PGAP	WP_014950647.1	aldolase	0
2911	NCBI_PGAP	WP_014950648.1	alpha/beta hydrolase	0
2912	NCBI_PGAP	WP_014950649.1	LacI family DNA-binding transcriptional regulator	0
2913	NCBI_PGAP	WP_014950650.1	histidinol dehydrogenase (hisD)	0
2914	NCBI_PGAP	WP_014950651.1	SDR family oxidoreductase	0
2915	NCBI_PGAP	WP_014950652.1	cupin domain-containing protein	0
2916	NCBI_PGAP	WP_014950653.1	ester cyclase	0
2917	NCBI_PGAP	WP_014950654.1	glycosyl hydrolase	0
2918	NCBI_PGAP	WP_014950655.1	manganese efflux pump	0
2919	NCBI_PGAP	WP_014950656.1	DUF1439 domain-containing protein	0
2920	NCBI_PGAP	WP_014950657.1	YdiU family protein	0
2921	NCBI_PGAP	WP_041693842.1	aminopeptidase P family protein	0
2922	NCBI_PGAP	WP_014950659.1	adenosylhomocysteinase	0
2923	NCBI_PGAP	WP_148275242.1	GGDEF domain-containing protein	0
2924	NCBI_PGAP	WP_014950661.1	AEC family transporter	0
2925	NCBI_PGAP	WP_014950662.1	cytochrome c-550 PedF (pedF)	0
2926	NCBI_PGAP	WP_014950664.1	PQQ-dependent methanol/ethanol family dehydrogenase	0
2927	NCBI_PGAP	WP_014950665.1	ABC transporter substrate-binding protein	0
2928	NCBI_PGAP	WP_014950666.1	ABC transporter substrate-binding protein	0
2929	NCBI_PGAP	WP_014950667.1	PQQ-dependent catabolism-associated beta-propeller protein	0
2930	NCBI_PGAP	WP_014950668.1	ATP-binding cassette domain-containing protein	0
2931	NCBI_PGAP	WP_014950669.1	ABC transporter permease	0
2932	NCBI_PGAP	WP_071953288.1	pyrroloquinoline quinone precursor peptide PqqA (pqqA)	0
2933	NCBI_PGAP	WP_014950672.1	pyrroloquinoline quinone biosynthesis protein PqqB (pqqB)	0
2934	NCBI_PGAP	WP_014950673.1	pyrroloquinoline-quinone synthase PqqC (pqqC)	0
2935	NCBI_PGAP	WP_014950674.1	pyrroloquinoline quinone biosynthesis peptide chaperone PqqD (pqqD)	0
2936	NCBI_PGAP	WP_014950675.1	pyrroloquinoline quinone biosynthesis protein PqqE (pqqE)	0
2937	NCBI_PGAP	WP_014950676.1	insulinase family protein	0
2938	NCBI_PGAP	WP_014950678.1	porin	0
2940	NCBI_PGAP	WP_014950680.1	response regulator transcription factor	0
2941	NCBI_PGAP	WP_014950681.1	PAS domain-containing protein	0
2942	NCBI_PGAP	WP_014950682.1	FIST C-terminal domain-containing protein	0
2943	NCBI_PGAP	WP_014950683.1	4Fe-4S binding protein	0
2944	NCBI_PGAP	WP_014950684.1	aldehyde dehydrogenase	0
2945	NCBI_PGAP	WP_014950685.1	response regulator transcription factor	0
2946	NCBI_PGAP	WP_014950686.1	sensor histidine kinase	0
2947	NCBI_PGAP	WP_014950687.1	PAS domain-containing methyl-accepting chemotaxis protein	0
2948	NCBI_PGAP	WP_014950688.1	LysR family transcriptional regulator	0
2949	NCBI_PGAP	WP_014950689.1	CoA-acylating methylmalonate-semialdehyde dehydrogenase	0
2950	NCBI_PGAP	WP_085929484.1	3-hydroxyisobutyrate dehydrogenase (mmsB)	0
2953	NCBI_PGAP	WP_014950693.1	BCCT family transporter	0
2954	NCBI_PGAP	WP_014950694.1	LysR family transcriptional regulator	0
2955	NCBI_PGAP	WP_014950695.1	FMN-dependent L-lactate dehydrogenase LldD (lldD)	0
2956	NCBI_PGAP	WP_014950696.1	D-lactate dehydrogenase (dld)	0
2957	NCBI_PGAP	WP_014950697.1	response regulator transcription factor	0
2958	NCBI_PGAP	WP_014950698.1	transporter	0
2959	NCBI_PGAP	WP_014950699.1	curli production assembly protein CsgF	0
2960	NCBI_PGAP	WP_014950700.1	curli production assembly protein CsgE	0
2961	NCBI_PGAP	WP_014950701.1	curlin	0
2962	NCBI_PGAP	WP_014950702.1	minor curlin subunit CsgB	0
2963	NCBI_PGAP	WP_014950703.1	S8 family serine peptidase	0
2964	NCBI_PGAP	WP_014950704.1	response regulator transcription factor	0
2965	NCBI_PGAP	WP_014950705.1	MASE1 domain-containing protein	0
2966	NCBI_PGAP	WP_014950706.1	thioredoxin family protein	0
2967	NCBI_PGAP	WP_014949479.1	DEAD/DEAH box helicase	0
2968	NCBI_PGAP	WP_014949480.1	mechanosensitive ion channel	0
2970	NCBI_PGAP	WP_014949482.1	catalase/peroxidase HPI (katG)	0
2971	NCBI_PGAP	WP_014949483.1	porin family protein	0
2972	NCBI_PGAP	WP_014949484.1	PAS domain S-box protein	0
2973	NCBI_PGAP	WP_014949485.1	VTT domain-containing protein	0
2974	NCBI_PGAP	WP_014949486.1	endonuclease/exonuclease/phosphatase family protein	0
2975	NCBI_PGAP	WP_014949487.1	LysR family transcriptional regulator	0
2976	NCBI_PGAP	WP_014949488.1	TonB-dependent receptor	0
2977	NCBI_PGAP	WP_014949489.1	sulfite exporter TauE/SafE family protein	0
2978	NCBI_PGAP	WP_014949490.1	histidinol-phosphate aminotransferase family protein	0
2979	NCBI_PGAP	WP_014949491.1	response regulator	0
2980	NCBI_PGAP	WP_014949492.1	chemotaxis protein CheX	0
2981	NCBI_PGAP	WP_014949493.1	HAMP domain-containing histidine kinase	0
2982	NCBI_PGAP	WP_014949494.1	MBL fold metallo-hydrolase	0
2983	NCBI_PGAP	WP_051129052.1	DNA polymerase II	0
2985	NCBI_PGAP	WP_014949497.1	AMP-binding protein	0
2986	NCBI_PGAP	WP_014950707.1	RNA-binding protein	0
2987	NCBI_PGAP	WP_014950708.1	DUF5610 domain-containing protein	0
2988	NCBI_PGAP	WP_014950709.1	tRNA (uridine(54)-C5)-methyltransferase TrmA (trmA)	0
2989	NCBI_PGAP	WP_014950710.1	HTH-type transcriptional repressor FabR (fabR)	0
2990	NCBI_PGAP	WP_014950711.1	fatty acid desaturase	0
2991	NCBI_PGAP	WP_014950712.1	Si-specific NAD(P)(+) transhydrogenase (sthA)	0
2993	NCBI_PGAP	WP_014950714.1	uracil-DNA glycosylase family protein	0
2994	NCBI_PGAP	WP_014950715.1	EAL domain-containing protein	0
2995	NCBI_PGAP	WP_052160401.1	TIGR03899 family protein	0
2996	NCBI_PGAP	WP_014950717.1	phosphoadenylyl-sulfate reductase	0
2997	NCBI_PGAP	WP_014950718.1	assimilatory sulfite reductase (NADPH) hemoprotein subunit (cysI)	0
2998	NCBI_PGAP	WP_014950719.1	assimilatory sulfite reductase (NADPH) flavoprotein subunit	0
2999	NCBI_PGAP	WP_014950720.1	TIGR04219 family outer membrane beta-barrel protein	0
3000	NCBI_PGAP	WP_014950721.1	DUF2333 family protein	0
3002	NCBI_PGAP	WP_014950723.1	PspC domain-containing protein	0
3003	NCBI_PGAP	WP_014950724.1	phage shock protein PspA (pspA)	0
3005	NCBI_PGAP	WP_187289716.1	tRNA dihydrouridine(20/20a) synthase DusA (dusA)	0
3007	NCBI_PGAP	WP_014950728.1	OmpA family protein	0
3008	NCBI_PGAP	WP_014950729.1	GTP-binding protein	0
3009	NCBI_PGAP	WP_014950730.1	EAL domain-containing protein	0
3010	NCBI_PGAP	WP_014950731.1	S-formylglutathione hydrolase (fghA)	0
3011	NCBI_PGAP	WP_014950732.1	acyltransferase	0
3012	NCBI_PGAP	WP_014950733.1	acyltransferase	0
3013	NCBI_PGAP	WP_014950734.1	mechanosensitive ion channel	0
3015	NCBI_PGAP	WP_014950736.1	YggN family protein	0
3016	NCBI_PGAP	WP_014950737.1	NAD-dependent epimerase/dehydratase family protein	0
3017	NCBI_PGAP	WP_014950738.1	sodium-dependent transporter	0
3018	NCBI_PGAP	WP_014950739.1	SDR family NAD(P)-dependent oxidoreductase	0
3019	NCBI_PGAP	WP_014950740.1	DUF393 domain-containing protein	0
3020	NCBI_PGAP	WP_014950741.1	peptide-methionine (S)-S-oxide reductase MsrA (msrA)	0
3022	NCBI_PGAP	WP_014950743.1	peptide methionine sulfoxide reductase	0
3023	NCBI_PGAP	WP_014950744.1	flavodoxin FldB (fldB)	0
3025	NCBI_PGAP	WP_014950746.1	biopolymer transporter ExbD	0
3026	NCBI_PGAP	WP_014950747.1	choice-of-anchor A family protein	0
3027	NCBI_PGAP	WP_014950748.1	BCSC C-terminal domain-containing protein	0
3028	NCBI_PGAP	WP_014950749.1	endoglucanase	0
3029	NCBI_PGAP	WP_014950750.1	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	0
3030	NCBI_PGAP	WP_014950751.1	UDP-forming cellulose synthase catalytic subunit (bcsA)	0
3032	NCBI_PGAP	WP_014950753.1	YgjV family protein	0
3033	NCBI_PGAP	WP_014950754.1	methyltransferase	0
3034	NCBI_PGAP	WP_014950755.1	NAD(P)H-binding protein	0
3035	NCBI_PGAP	WP_014950756.1	S9 family peptidase	0
3036	NCBI_PGAP	WP_014950757.1	PH domain-containing protein	0
3037	NCBI_PGAP	WP_014950758.1	bifunctional diguanylate cyclase/phosphodiesterase	0
3038	NCBI_PGAP	WP_014950759.1	serine/threonine dehydratase	0
3039	NCBI_PGAP	WP_014950760.1	amidohydrolase	0
3040	NCBI_PGAP	WP_014950761.1	APC family permease	0
3041	NCBI_PGAP	WP_014950762.1	MBL fold metallo-hydrolase	0
3042	NCBI_PGAP	WP_014950763.1	lactoylglutathione lyase family protein	0
3043	NCBI_PGAP	WP_014950764.1	LysR family transcriptional regulator	0
3044	NCBI_PGAP	WP_014950765.1	class II glutamine amidotransferase	0
3048	NCBI_PGAP	WP_014950769.1	DUF2145 domain-containing protein	0
3050	NCBI_PGAP	WP_014950771.1	helix-turn-helix domain-containing protein	0
3051	NCBI_PGAP	WP_014950772.1	NCS1 family nucleobase:cation symporter-1	0
3052	NCBI_PGAP	WP_014950773.1	TonB-dependent receptor	0
3053	NCBI_PGAP	WP_014950774.1	CoA-acylating methylmalonate-semialdehyde dehydrogenase	0
3054	NCBI_PGAP	WP_014950775.1	flavin reductase	0
3055	NCBI_PGAP	WP_014950776.1	malonic semialdehyde reductase	0
3056	NCBI_PGAP	WP_041693852.1	pyrimidine utilization protein D (rutD)	0
3057	NCBI_PGAP	WP_014950778.1	pyrimidine utilization protein C (rutC)	0
3058	NCBI_PGAP	WP_014950779.1	pyrimidine utilization protein B (rutB)	0
3059	NCBI_PGAP	WP_014950780.1	pyrimidine utilization protein A (rutA)	0
3060	NCBI_PGAP	WP_181417312.1	HTH-type transcriptional regulator RutR (rutR)	0
3061	NCBI_PGAP	WP_014950782.1	Crp/Fnr family transcriptional regulator	0
3062	NCBI_PGAP	WP_014950783.1	sterol desaturase family protein	0
3063	NCBI_PGAP	WP_014950784.1	DUF2132 domain-containing protein	0
3064	NCBI_PGAP	WP_014950785.1	gluconate transporter	0
3065	NCBI_PGAP	WP_080589189.1	gluconokinase	0
3066	NCBI_PGAP	WP_014950787.1	LacI family DNA-binding transcriptional regulator	0
3067	NCBI_PGAP	WP_014950788.1	MBL fold metallo-hydrolase	0
3068	NCBI_PGAP	WP_014950789.1	DUF1653 domain-containing protein	0
3069	NCBI_PGAP	WP_014950790.1	DNA polymerase IV (dinB)	0
3070	NCBI_PGAP	WP_014950791.1	(Na+)-NQR maturation NqrM (nqrM)	0
3071	NCBI_PGAP	WP_014950792.1	FAD:protein FMN transferase	0
3072	NCBI_PGAP	WP_014950793.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit F	0
3073	NCBI_PGAP	WP_014950794.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit E (nqrE)	0
3074	NCBI_PGAP	WP_014950795.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit D	0
3075	NCBI_PGAP	WP_014950796.1	Na(+)-translocating NADH-quinone reductase subunit C	0
3076	NCBI_PGAP	WP_014950797.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit B	0
3077	NCBI_PGAP	WP_014950798.1	Na(+)-translocating NADH-quinone reductase subunit A	0
3078	NCBI_PGAP	WP_014950799.1	trans-2-enoyl-CoA reductase family protein	0
3079	NCBI_PGAP	WP_014950800.1	FKBP-type peptidyl-prolyl cis-trans isomerase	0
3080	NCBI_PGAP	WP_014950801.1	phosphoenolpyruvate carboxylase (ppc)	0
3081	NCBI_PGAP	WP_014950802.1	malate dehydrogenase (mdh)	0
3082	NCBI_PGAP	WP_014950803.1	transcriptional regulator ArgR (argR)	0
3083	NCBI_PGAP	WP_014950804.1	type 1 glutamine amidotransferase domain-containing protein	0
3084	NCBI_PGAP	WP_014950805.1	TonB-dependent receptor	0
3085	NCBI_PGAP	WP_014950806.1	PhnD/SsuA/transferrin family substrate-binding protein	0
3087	NCBI_PGAP	WP_014950808.1	uridine kinase (udk)	0
3088	NCBI_PGAP	WP_014950809.1	NupC/NupG family nucleoside CNT transporter	0
3089	NCBI_PGAP	WP_014950810.1	isopenicillin N synthase family oxygenase	0
3090	NCBI_PGAP	WP_014950811.1	tetratricopeptide repeat protein	0
3091	NCBI_PGAP	WP_014950812.1	fasciclin domain-containing protein	0
3092	NCBI_PGAP	WP_014950813.1	MAPEG family protein	0
3093	NCBI_PGAP	WP_014950814.1	diguanylate cyclase	0
3094	NCBI_PGAP	WP_014950815.1	3'-5' exonuclease	0
3095	NCBI_PGAP	WP_014950816.1	CBS domain-containing protein	0
3096	NCBI_PGAP	WP_014950817.1	DUF4212 domain-containing protein	0
3097	NCBI_PGAP	WP_014950818.1	hybrid sensor histidine kinase/response regulator	0
3098	NCBI_PGAP	WP_014950819.1	mechanosensitive ion channel family protein	0
3099	NCBI_PGAP	WP_014950820.1	30S ribosomal protein S6--L-glutamate ligase (rimK)	0
3100	NCBI_PGAP	WP_014950821.1	succinylglutamate desuccinylase/aspartoacylase family protein	0
3101	NCBI_PGAP	WP_014950822.1	ATP-dependent zinc protease	0
3103	NCBI_PGAP	WP_014950824.1	response regulator transcription factor	0
3104	NCBI_PGAP	WP_014950825.1	acetate--CoA ligase (acs)	0
3106	NCBI_PGAP	WP_014950827.1	Na/Pi symporter	0
3107	NCBI_PGAP	WP_014950828.1	aldo/keto reductase	0
3109	NCBI_PGAP	WP_014950830.1	S8 family serine peptidase	0
3111	NCBI_PGAP	WP_014950832.1	FHA domain-containing protein	0
3112	NCBI_PGAP	WP_014950835.1	sensor histidine kinase	0
3113	NCBI_PGAP	WP_014950836.1	response regulator transcription factor	0
3114	NCBI_PGAP	WP_014950837.1	S8 family serine peptidase	0
3116	NCBI_PGAP	WP_014950839.1	ankyrin repeat domain-containing protein	0
3117	NCBI_PGAP	WP_041693570.1	catalase	0
3119	NCBI_PGAP	WP_014950841.1	DUF839 domain-containing protein	0
3121	NCBI_PGAP	WP_148275229.1	elongation factor Tu	0
3122	NCBI_PGAP	WP_014950844.1	elongation factor Tu	0
3123	NCBI_PGAP	WP_014950845.1	type III pantothenate kinase	0
3124	NCBI_PGAP	WP_014950846.1	bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor	0
3125	NCBI_PGAP	WP_014950847.1	UDP-N-acetylmuramate dehydrogenase (murB)	0
3126	NCBI_PGAP	WP_014950848.1	methyl-accepting chemotaxis protein	0
3129	NCBI_PGAP	WP_014950851.1	HlyD family efflux transporter periplasmic adaptor subunit	0
3130	NCBI_PGAP	WP_014950852.1	ABC transporter ATP-binding protein	0
3131	NCBI_PGAP	WP_014950853.1	LysR family transcriptional regulator	0
3132	NCBI_PGAP	WP_014950854.1	YkgJ family cysteine cluster protein	0
3133	NCBI_PGAP	WP_014950855.1	cadherin-like domain-containing protein	0
3134	NCBI_PGAP	WP_014950856.1	nucleotide sugar dehydrogenase	0
3135	NCBI_PGAP	WP_014950857.1	dTDP-glucose 4,6-dehydratase (rfbB)	0
3136	NCBI_PGAP	WP_014950858.1	dTDP-4-dehydrorhamnose reductase (rfbD)	0
3137	NCBI_PGAP	WP_014950859.1	dTDP-4-dehydrorhamnose 3,5-epimerase (rfbC)	0
3138	NCBI_PGAP	WP_014950860.1	glucose-1-phosphate thymidylyltransferase RfbA (rfbA)	0
3139	NCBI_PGAP	WP_014950861.1	sulfotransferase family 2 domain-containing protein	0
3140	NCBI_PGAP	WP_187289717.1	glycosyltransferase	0
3141	NCBI_PGAP	WP_014950863.1	glycosyltransferase	0
3143	NCBI_PGAP	WP_041693573.1	GDP-mannose mannosyl hydrolase	0
3144	NCBI_PGAP	WP_014950866.1	GDP-L-fucose synthase	0
3146	NCBI_PGAP	WP_014950868.1	PD40 domain-containing protein	0
3147	NCBI_PGAP	WP_014950869.1	VCBS repeat-containing protein	0
3148	NCBI_PGAP	WP_014950870.1	WD40 domain-containing protein	0
3149	NCBI_PGAP	WP_051129066.1	S8 family serine peptidase	0
3150	NCBI_PGAP	WP_014950872.1	patatin-like phospholipase family protein	0
3155	NCBI_PGAP	WP_014950877.1	sulfotransferase family protein	0
3156	NCBI_PGAP	WP_014950878.1	GDP-mannose 4,6-dehydratase (gmd)	0
3157	NCBI_PGAP	WP_014950879.1	3-deoxy-8-phosphooctulonate synthase (kdsA)	0
3158	NCBI_PGAP	WP_041693580.1	3-deoxy-manno-octulosonate cytidylyltransferase (kdsB)	0
3159	NCBI_PGAP	WP_014950881.1	HAD family hydrolase	0
3160	NCBI_PGAP	WP_014950882.1	KpsF/GutQ family sugar-phosphate isomerase	0
3161	NCBI_PGAP	WP_014950883.1	glycosyltransferase	0
3170	NCBI_PGAP	WP_080589190.1	CatB-related O-acetyltransferase	0
3171	NCBI_PGAP	WP_014950893.1	VCBS repeat-containing protein	0
3173	NCBI_PGAP	WP_014950895.1	tetratricopeptide repeat protein	0
3174	NCBI_PGAP	WP_014950896.1	sulfatase-like hydrolase/transferase	0
3175	NCBI_PGAP	WP_014950897.1	VCBS repeat-containing protein	0
3176	NCBI_PGAP	WP_148275232.1	VCBS repeat-containing protein	0
3177	NCBI_PGAP	WP_014950899.1	glycosyltransferase family 2 protein	0
3180	NCBI_PGAP	WP_014950902.1	glycosyltransferase family 2 protein	0
3181	NCBI_PGAP	WP_014950903.1	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	0
3182	NCBI_PGAP	WP_014950904.1	phosphomannomutase/phosphoglucomutase	0
3183	NCBI_PGAP	WP_014950905.1	flagellin	0
3184	NCBI_PGAP	WP_012519212.1	50S ribosomal protein L17 (rplQ)	0
3185	NCBI_PGAP	WP_039226687.1	DNA-directed RNA polymerase subunit alpha (rpoA)	0
3186	NCBI_PGAP	WP_012519214.1	30S ribosomal protein S4 (rpsD)	0
3187	NCBI_PGAP	WP_012519215.1	30S ribosomal protein S11 (rpsK)	0
3188	NCBI_PGAP	WP_012519216.1	30S ribosomal protein S13 (rpsM)	0
3189	NCBI_PGAP	WP_012519217.1	50S ribosomal protein L36 (rpmJ)	0
3190	NCBI_PGAP	WP_014950906.1	50S ribosomal protein L15 (rplO)	0
3191	NCBI_PGAP	WP_014950907.1	50S ribosomal protein L30 (rpmD)	0
3192	NCBI_PGAP	WP_012519221.1	30S ribosomal protein S5 (rpsE)	0
3193	NCBI_PGAP	WP_014950908.1	50S ribosomal protein L18 (rplR)	0
3194	NCBI_PGAP	WP_014950909.1	50S ribosomal protein L6 (rplF)	0
3195	NCBI_PGAP	WP_012519224.1	30S ribosomal protein S8 (rpsH)	0
3196	NCBI_PGAP	WP_014950910.1	30S ribosomal protein S14 (rpsN)	0
3197	NCBI_PGAP	WP_014950911.1	50S ribosomal protein L5 (rplE)	0
3198	NCBI_PGAP	WP_014950912.1	50S ribosomal protein L24 (rplX)	0
3199	NCBI_PGAP	WP_012519228.1	50S ribosomal protein L14 (rplN)	0
3200	NCBI_PGAP	WP_014950913.1	response regulator	0
3201	NCBI_PGAP	WP_014950914.1	DUF4397 domain-containing protein	0
3202	NCBI_PGAP	WP_014950915.1	S8 family serine peptidase	0
3203	NCBI_PGAP	WP_014950916.1	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB (rlmB)	0
3204	NCBI_PGAP	WP_014950917.1	ribonuclease R (rnr)	0
3205	NCBI_PGAP	WP_014950918.1	alkaline phosphatase D family protein	0
3206	NCBI_PGAP	WP_014950919.1	type II toxin-antitoxin system RelE/ParE family toxin	0
3207	NCBI_PGAP	WP_014950920.1	ribbon-helix-helix protein, CopG family	0
3208	NCBI_PGAP	WP_014950921.1	TonB-dependent receptor	0
3209	NCBI_PGAP	WP_014950922.1	PepSY domain-containing protein	0
3210	NCBI_PGAP	WP_014950923.1	cytochrome b/b6 domain-containing protein	0
3211	NCBI_PGAP	WP_014950924.1	sel1 repeat family protein	0
3212	NCBI_PGAP	WP_014950925.1	TIGR02647 family protein	0
3213	NCBI_PGAP	WP_014950926.1	4-hydroxy-3-polyprenylbenzoate decarboxylase (ubiD)	0
3214	NCBI_PGAP	WP_014950927.1	NAD(P)H-flavin reductase (fre)	0
3216	NCBI_PGAP	WP_014950929.1	M28 family peptidase	0
3218	NCBI_PGAP	WP_041693869.1	response regulator	0
3219	NCBI_PGAP	WP_014999724.1	MarR family transcriptional regulator	0
3220	NCBI_PGAP	WP_014950933.1	cytochrome ubiquinol oxidase subunit I	0
3221	NCBI_PGAP	WP_014950934.1	cytochrome d ubiquinol oxidase subunit II	0
3222	NCBI_PGAP	WP_014950936.1	methyl-accepting chemotaxis protein	0
3223	NCBI_PGAP	WP_014950937.1	Lrp/AsnC family transcriptional regulator	0
3225	NCBI_PGAP	WP_012519905.1	cold-shock protein	0
3226	NCBI_PGAP	WP_014950939.1	ubiquinone biosynthesis regulatory protein kinase UbiB (ubiB)	0
3227	NCBI_PGAP	WP_014950940.1	SCP2 sterol-binding domain-containing protein	0
3228	NCBI_PGAP	WP_014950941.1	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE (ubiE)	0
3229	NCBI_PGAP	WP_014950942.1	DNA-3-methyladenine glycosylase I	0
